datetime,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2020-04-03 00:00:00,6793.86,6829.61,6723.12,6782.44,9243.126382,1585886399999,62711792.87219388,90220,4631.734651,31431843.6160198,0
2020-04-03 04:00:00,6782.44,6955.0,6746.16,6931.46,13494.493014,1585900799999,92409866.39479154,107540,7069.629749,48435080.45959475,0
2020-04-03 08:00:00,6931.74,7048.0,6867.0,7004.42,21811.036275,1585915199999,151534866.08428705,167028,11096.273474,77114497.88233222,0
2020-04-03 12:00:00,7004.94,7013.87,6672.1,6711.9,30758.803895,1585929599999,210300169.4778555,215738,14678.075077,100357639.76290219,0
2020-04-03 16:00:00,6713.34,6810.24,6602.1,6768.15,19427.978343,1585943999999,130302228.53386351,162025,9299.79162,62406321.21196491,0
2020-04-03 20:00:00,6768.14,6813.0,6667.33,6734.1,9344.83903,1585958399999,62995093.73728064,97905,4302.4341,29016955.73404813,0
2020-04-04 00:00:00,6732.97,6802.94,6666.44,6696.19,7490.873438,1585972799999,50431666.17346467,77347,3591.347717,24190169.11472058,0
2020-04-04 04:00:00,6696.51,6766.83,6685.2,6729.54,5309.418898,1585987199999,35702950.56332062,59300,2548.631254,17138449.00086625,0
2020-04-04 08:00:00,6729.54,6900.0,6650.01,6697.01,20030.107383,1586001599999,136110900.29565185,152706,9879.124425,67168543.4345871,0
2020-04-04 12:00:00,6696.68,6764.94,6665.0,6730.01,10427.422067,1586015999999,70024187.31565624,92611,4964.651668,33346564.81359752,0
2020-04-04 16:00:00,6730.01,6807.0,6711.76,6747.35,9802.458923,1586030399999,66360675.26968612,98763,5016.656595,33970771.3739366,0
2020-04-04 20:00:00,6747.35,6990.41,6730.0,6856.99,19930.58043,1586044799999,136445903.90312463,178324,10418.645025,71359295.55375747,0
2020-04-05 00:00:00,6857.41,6895.54,6788.1,6797.03,7206.080643,1586059199999,49315192.50402064,77531,3409.964179,23339507.90326381,0
2020-04-05 04:00:00,6797.37,6840.0,6744.0,6773.22,7226.934153,1586073599999,48988836.56697269,79499,3271.103149,22179675.9720702,0
2020-04-05 08:00:00,6773.56,6843.59,6745.87,6776.6,8132.182599,1586087999999,55154766.67973003,79916,4059.3056,27539108.81701018,0
2020-04-05 12:00:00,6777.11,6822.52,6758.0,6784.74,6323.325869,1586102399999,42932233.27806455,71279,3086.283786,20955999.95710345,0
2020-04-05 16:00:00,6783.64,6840.0,6677.52,6792.99,12974.958057,1586116799999,87718743.4817026,116720,6289.941926,42541798.0733963,0
2020-04-05 20:00:00,6792.39,6810.0,6721.58,6772.78,7821.875662,1586131199999,52952310.49153744,81488,3758.979672,25452729.66593118,0
2020-04-06 00:00:00,6772.78,6888.0,6765.0,6843.82,11597.399851,1586145599999,79270211.5634417,96547,6014.514133,41111218.60836473,0
2020-04-06 04:00:00,6843.83,7100.39,6843.83,7031.54,27475.340595,1586159999999,191958075.3609365,216480,14157.838132,98894065.18798877,0
2020-04-06 08:00:00,7030.48,7148.0,7010.0,7099.0,18295.082232,1586174399999,129757139.7796417,162797,8885.107204,63026789.03850796,0
2020-04-06 12:00:00,7099.01,7163.0,7030.02,7143.0,18590.303722,1586188799999,132150781.21756518,164160,9150.903278,65067125.57150423,0
2020-04-06 16:00:00,7142.99,7309.0,7080.0,7265.86,26525.907376,1586203199999,191179085.09633088,191557,13665.920425,98500293.09080514,0
2020-04-06 20:00:00,7265.86,7355.14,7183.66,7329.9,15567.967056,1586217599999,113042371.63400549,125045,7447.925701,54107264.71110815,0
2020-04-07 00:00:00,7329.9,7454.0,7254.79,7322.07,21904.653067,1586231999999,161179654.655718,173358,10575.396667,77846237.59200633,0
2020-04-07 04:00:00,7322.08,7388.0,7226.07,7378.08,14375.843655,1586246399999,104942580.47799145,128705,7211.725137,52663580.05413676,0
2020-04-07 08:00:00,7377.26,7440.0,7318.12,7381.01,14932.804013,1586260799999,110237039.0707064,141534,7253.701626,53550028.39797607,0
2020-04-07 12:00:00,7381.03,7459.69,7260.0,7318.04,20538.895583,1586275199999,150871088.66623867,184341,9203.976616,67645413.94628032,0
2020-04-07 16:00:00,7318.3,7388.04,7280.12,7287.55,11100.656438,1586289599999,81434169.50950485,119214,5545.405242,40683403.70881374,0
2020-04-07 20:00:00,7287.62,7293.29,7077.0,7197.32,20732.316162,1586303999999,148537254.31750378,177284,9021.062501,64619764.0263259,0
2020-04-08 00:00:00,7197.32,7388.0,7150.0,7353.41,14803.945711,1586318399999,107518874.3777511,130948,8288.639314,60209006.42254973,0
2020-04-08 04:00:00,7352.7,7420.0,7282.0,7321.85,13083.962305,1586332799999,96152399.38433784,131853,6914.402532,50828277.51482723,0
2020-04-08 08:00:00,7320.76,7342.91,7216.23,7292.92,13288.806786,1586347199999,96773691.311473,135639,6392.274956,46557162.96043702,0
2020-04-08 12:00:00,7292.26,7342.45,7200.0,7276.83,13564.741126,1586361599999,98588035.6265566,127313,6722.333494,48867703.79868344,0
2020-04-08 16:00:00,7277.42,7349.99,7251.64,7306.09,11606.305448,1586375999999,84766107.26524249,116088,5991.792296,43762672.84377834,0
2020-04-08 20:00:00,7307.6,7390.0,7290.0,7361.28,9711.384462,1586390399999,71323492.30966488,108675,4691.109973,34460986.23719027,0
2020-04-09 00:00:00,7360.26,7371.92,7260.0,7286.34,7753.158232,1586404799999,56716553.02901531,92267,3361.303076,24589345.58847523,0
2020-04-09 04:00:00,7286.35,7339.09,7234.96,7330.0,7534.627487,1586419199999,54927779.61193491,87790,3372.748464,24598387.46271758,0
2020-04-09 08:00:00,7329.99,7349.0,7150.0,7183.98,12544.660256,1586433599999,91269421.6993148,130906,5584.562429,40671764.90980581,0
2020-04-09 12:00:00,7184.0,7350.0,7108.08,7282.68,20032.493984,1586447999999,145507568.6908734,189679,10104.035482,73411468.7798577,0
2020-04-09 16:00:00,7283.13,7314.12,7232.0,7262.85,8328.621532,1586462399999,60597693.42084183,107346,3840.828273,27943039.88959107,0
2020-04-09 20:00:00,7262.85,7315.0,7241.0,7283.54,4901.310926,1586476799999,35722069.45177834,78219,2538.415127,18504583.51244879,0
2020-04-10 00:00:00,7283.54,7295.75,7157.45,7175.78,10099.958994,1586491199999,73043098.84418093,122521,4715.366927,34101934.09823846,0
2020-04-10 04:00:00,7175.77,7175.78,6870.0,6922.98,33951.547816,1586505599999,237728920.73176134,272466,14739.073342,103194752.95363604,0
2020-04-10 08:00:00,6922.89,6958.22,6853.7,6898.24,14066.598436,1586519999999,97258259.47067347,143695,7118.901755,49227671.2412577,0
2020-04-10 12:00:00,6898.24,6930.0,6739.98,6766.43,21929.885,1586534399999,150096086.36506948,173373,9978.136784,68335786.53954107,0
2020-04-10 16:00:00,6766.76,6948.0,6740.09,6900.31,16649.614694,1586548799999,114260053.06526463,149461,7941.359104,54512235.14459644,0
2020-04-10 20:00:00,6900.13,6931.93,6818.88,6858.92,7977.018435,1586563199999,54895172.29498999,87534,3466.122893,23849850.72088062,0
2020-04-11 00:00:00,6858.92,6920.0,6836.41,6907.82,6027.438325,1586577599999,41533418.48372073,69076,2937.277027,20240803.16846363,0
2020-04-11 04:00:00,6907.08,6944.3,6860.0,6876.7,8148.95288,1586591999999,56283977.49287087,82663,3670.172509,25355040.11093229,0
2020-04-11 08:00:00,6876.43,6896.78,6830.0,6878.21,7649.51617,1586606399999,52495415.44604793,80865,3312.673527,22730723.64470154,0
2020-04-11 12:00:00,6878.38,6888.92,6802.8,6831.28,6736.288935,1586620799999,46103033.1114462,76154,3248.524423,22235000.90764232,0
2020-04-11 16:00:00,6831.32,6859.0,6771.44,6803.22,8373.558724,1586635199999,56994971.2604416,87225,3910.16195,26619244.4224491,0
2020-04-11 20:00:00,6803.22,6887.05,6760.0,6876.83,8534.538172,1586649599999,58288757.72214663,88635,4078.318945,27855346.29292958,0
2020-04-12 00:00:00,6876.84,6906.26,6789.0,6806.49,6409.669745,1586663999999,43887819.75300374,71933,3190.71269,21855674.50266682,0
2020-04-12 04:00:00,6806.5,6845.67,6780.0,6828.64,4488.842468,1586678399999,30601466.69113934,53252,2150.809782,14660625.82645323,0
2020-04-12 08:00:00,6828.64,6878.0,6820.0,6847.18,5497.020547,1586692799999,37614136.28099521,60186,2566.156154,17561907.2708357,0
2020-04-12 12:00:00,6846.83,7034.75,6846.66,7018.99,16702.169586,1586707199999,115978269.62292816,143312,7915.206477,54963940.09870161,0
2020-04-12 16:00:00,7018.99,7177.0,7012.0,7112.13,23559.022538,1586721599999,167216559.39795607,178680,12257.964249,87039200.67845514,0
2020-04-12 20:00:00,7112.13,7159.86,6885.0,6903.79,17211.941617,1586735999999,120936783.44048882,140960,7557.109335,53125524.80560705,0
2020-04-13 00:00:00,6903.79,6903.79,6575.0,6675.52,27595.620191,1586750399999,185338418.79700467,214315,11813.92206,79341685.00178462,0
2020-04-13 04:00:00,6675.53,6738.34,6638.0,6699.34,9936.004264,1586764799999,66568950.05869586,92562,4757.22437,31873525.81595421,0
2020-04-13 08:00:00,6699.39,6833.0,6655.33,6771.01,14358.497214,1586779199999,96757445.68565047,116798,6830.546227,46033951.77193049,0
2020-04-13 12:00:00,6771.01,6809.97,6603.0,6765.65,22650.545418,1586793599999,151858573.06462145,172485,11017.60183,73887790.35717277,0
2020-04-13 16:00:00,6765.66,6803.0,6725.0,6772.74,9824.397491,1586807999999,66472948.77160803,93510,4229.354627,28621827.305878,0
2020-04-13 20:00:00,6772.72,6891.1,6772.67,6837.91,12050.411995,1586822399999,82394344.87092209,114509,5999.843073,41022208.45721086,0
2020-04-14 00:00:00,6838.04,6918.41,6802.1,6885.07,9064.817039,1586836799999,62114325.29243288,84771,4127.615989,28286211.44149823,0
2020-04-14 04:00:00,6885.29,6921.35,6815.77,6817.77,10607.585571,1586851199999,72924632.80464695,93807,4966.41619,34144830.38769904,0
2020-04-14 08:00:00,6817.77,6878.01,6754.28,6827.82,12285.230246,1586865599999,83707234.47910057,107342,5714.841121,38936075.38323752,0
2020-04-14 12:00:00,6827.78,6949.0,6797.41,6906.38,17100.788162,1586879999999,117829929.5539454,135051,8193.755023,56466844.03189988,0
2020-04-14 16:00:00,6906.4,6978.0,6859.59,6918.18,12904.295084,1586894399999,89380091.0914356,107306,5935.423083,41108331.917419,0
2020-04-14 20:00:00,6918.18,6932.65,6825.15,6868.7,7105.907183,1586908799999,48838562.97054971,80388,3081.270931,21180700.56482272,0
2020-04-15 00:00:00,6868.57,6918.52,6810.06,6906.56,6767.497743,1586923199999,46440221.65260263,72837,3190.994022,21903120.32496425,0
2020-04-15 04:00:00,6906.56,6933.0,6858.63,6862.05,6687.879683,1586937599999,46116836.03135388,74005,3468.413924,23922310.39009062,0
2020-04-15 08:00:00,6862.06,6880.0,6750.0,6783.0,13205.804737,1586951999999,89984183.96675012,110554,6255.720545,42642398.9354135,0
2020-04-15 12:00:00,6782.86,6783.47,6680.1,6701.9,18153.095576,1586966399999,122043929.45046806,142842,9331.380792,62737037.63039922,0
2020-04-15 16:00:00,6701.9,6773.89,6690.0,6730.01,7244.398103,1586980799999,48838944.03373359,83427,3397.959805,22908805.03705632,0
2020-04-15 20:00:00,6730.01,6761.99,6605.0,6621.24,9512.709152,1586995199999,63523375.48078745,97709,4222.423162,28210503.84211319,0
2020-04-16 00:00:00,6621.25,6667.94,6468.27,6651.87,18685.919657,1587009599999,122887539.578978,152691,7998.231523,52633711.60505618,0
2020-04-16 04:00:00,6651.69,6980.0,6621.35,6892.4,26267.96592,1587023999999,179391805.0857144,185582,13687.546744,93492839.54370552,0
2020-04-16 08:00:00,6893.24,7147.28,6871.13,7023.99,30760.137761,1587038399999,215771797.98707408,223034,16519.989909,115888692.25450462,0
2020-04-16 12:00:00,7023.98,7093.0,6930.0,7045.51,18710.315469,1587052799999,131348249.1345192,151761,9599.79157,67400896.64836794,0
2020-04-16 16:00:00,7046.29,7095.0,6952.2,7070.79,13183.365822,1587067199999,92483275.88433856,106832,6819.809683,47853311.72892841,0
2020-04-16 20:00:00,7071.01,7190.0,6970.03,7101.94,17402.15291,1587081599999,123394875.72406918,151263,8625.834902,61205687.3277344,0
2020-04-17 00:00:00,7101.99,7138.26,7015.01,7086.18,9884.651611,1587095999999,69969886.02583359,93948,4402.950743,31169354.91720164,0
2020-04-17 04:00:00,7086.18,7087.76,7015.0,7043.38,7998.544195,1587110399999,56380688.49869312,90279,3871.651179,27292321.42799976,0
2020-04-17 08:00:00,7043.17,7126.33,7026.09,7074.61,9779.42734,1587124799999,69266474.22444887,100005,4497.315865,31855995.20836596,0
2020-04-17 12:00:00,7075.23,7100.0,6972.98,7037.94,11784.18966,1587139199999,82996182.06229284,103119,5617.820906,39561517.99030596,0
2020-04-17 16:00:00,7037.95,7090.39,7022.5,7072.71,6419.157008,1587153599999,45253316.77237601,69724,3185.90033,22464915.54266802,0
2020-04-17 20:00:00,7071.48,7148.12,7015.0,7027.55,8260.539949,1587167999999,58467688.58583449,80479,4398.331654,31145432.0879926,0
2020-04-18 00:00:00,7026.78,7109.99,7014.4,7086.8,5659.383656,1587182399999,40049042.18190792,64744,2810.033271,19887158.35416278,0
2020-04-18 04:00:00,7085.86,7120.0,7077.44,7089.72,3556.769213,1587196799999,25233633.48476473,47346,1651.182187,11714014.42831425,0
2020-04-18 08:00:00,7089.78,7120.93,7054.11,7104.52,4562.15589,1587211199999,32328076.30555492,56984,2244.234073,15905865.75685303,0
2020-04-18 12:00:00,7104.52,7268.9,7078.74,7243.37,19266.296563,1587225599999,138547969.8016145,151642,9496.701075,68285690.1555273,0
2020-04-18 16:00:00,7243.65,7255.0,7155.01,7211.2,8898.467002,1587239999999,64049212.00047071,88579,4076.444876,29342374.12234326,0
2020-04-18 20:00:00,7211.2,7293.08,7199.0,7248.6,7545.470495,1587254399999,54637150.00187617,85375,3702.049249,26815007.5529154,0
2020-04-19 00:00:00,7248.6,7266.15,7180.0,7229.96,6153.51506,1587268799999,44426566.92762318,68256,2866.112425,20692076.07143628,0
2020-04-19 04:00:00,7229.27,7243.79,7100.0,7146.77,9449.906081,1587283199999,67665105.06970604,90872,4428.319537,31707331.07396698,0
2020-04-19 08:00:00,7145.49,7186.0,7123.18,7163.19,5442.135139,1587297599999,38920514.65492324,63874,2642.62887,18900598.85319808,0
2020-04-19 12:00:00,7162.66,7170.0,7055.6,7097.33,10911.212817,1587311999999,77514357.95439619,99900,4964.097404,35264235.91273921,0
2020-04-19 16:00:00,7097.34,7170.58,7086.0,7134.28,6586.68198,1587326399999,47004005.36263351,81801,3107.743307,22176866.24773568,0
2020-04-19 20:00:00,7134.25,7210.0,7104.28,7120.74,7121.412853,1587340799999,50955036.96245618,78871,3510.129433,25113309.21161247,0
2020-04-20 00:00:00,7121.4,7187.0,7082.0,7161.03,6858.489361,1587355199999,49031567.01129149,70999,3376.505346,24135170.01170859,0
2020-04-20 04:00:00,7161.55,7220.0,7154.01,7184.94,6908.252335,1587369599999,49603797.71626993,78223,3269.139322,23475681.86289417,0
2020-04-20 08:00:00,7185.18,7188.32,6955.37,6966.55,16368.260727,1587383999999,115706626.97896408,143471,7105.041669,50231261.32343007,0
2020-04-20 12:00:00,6965.42,7094.26,6912.34,7071.4,17542.635411,1587398399999,123098040.19999474,142662,8074.365792,56656260.2605538,0
2020-04-20 16:00:00,7071.4,7087.85,6766.43,6768.88,30142.508191,1587412799999,207818046.74454427,228345,13087.918993,90313264.67915496,0
2020-04-20 20:00:00,6768.94,6894.32,6751.0,6826.83,12329.345345,1587427199999,84354290.0966247,121474,5514.544811,37719586.17506944,0
2020-04-21 00:00:00,6828.98,6917.0,6811.05,6857.92,7810.889293,1587441599999,53668387.00344892,77257,3670.69377,25219168.19513665,0
2020-04-21 04:00:00,6857.92,6902.0,6830.29,6878.68,7000.640349,1587455999999,48094417.63842959,68081,3286.511243,22579830.0521153,0
2020-04-21 08:00:00,6878.62,6892.9,6762.0,6793.29,12823.743414,1587470399999,87474300.75067571,112360,6125.864547,41793177.13494035,0
2020-04-21 12:00:00,6792.79,6875.0,6782.0,6830.8,13356.221748,1587484799999,91175366.90069696,125104,6161.896,42074474.79334568,0
2020-04-21 16:00:00,6830.79,6940.0,6811.11,6864.92,13522.333664,1587499199999,92930364.324329,113615,5824.792385,40038247.05579141,0
2020-04-21 20:00:00,6863.95,6915.4,6830.0,6841.37,5595.88234,1587513599999,38457769.46401692,59380,2662.406453,18298808.08939564,0
2020-04-22 00:00:00,6841.36,6888.0,6818.0,6862.24,5404.472763,1587527999999,37006330.04964362,59815,2464.078446,16872729.27609146,0
2020-04-22 04:00:00,6862.24,6964.84,6842.53,6942.11,10374.349214,1587542399999,71705607.14546649,84605,4741.303772,32758932.92615049,0
2020-04-22 08:00:00,6941.78,6974.57,6918.07,6955.8,7500.477971,1587556799999,52092205.23809558,66625,3091.574559,21474322.36339393,0
2020-04-22 12:00:00,6955.81,7132.0,6928.43,7112.2,20387.753278,1587571199999,143796692.8886871,148255,9766.163462,68864091.39809138,0
2020-04-22 16:00:00,7112.15,7156.38,7062.6,7085.57,12138.565249,1587585599999,86289845.46453413,94318,5548.457774,39450410.76580121,0
2020-04-22 20:00:00,7085.56,7131.67,7079.41,7125.14,5680.758859,1587599999999,40380965.38917212,55041,2647.281909,18820829.23232487,0
2020-04-23 00:00:00,7125.12,7183.0,7100.0,7113.27,8483.468836,1587614399999,60574259.1031083,93970,4268.981451,30487253.92366846,0
2020-04-23 04:00:00,7113.27,7138.0,7020.0,7061.54,11068.025632,1587628799999,78315043.69564968,105501,5035.386906,35628896.07350006,0
2020-04-23 08:00:00,7061.35,7144.0,7046.21,7133.39,9010.849915,1587643199999,63877583.94593679,91764,4682.807951,33205855.68625191,0
2020-04-23 12:00:00,7133.89,7738.0,7108.23,7530.1,47597.905346,1587657599999,353133143.8299152,341474,26087.579239,193311225.71061632,0
2020-04-23 16:00:00,7528.78,7600.0,7485.0,7522.01,14458.890777,1587671999999,108918800.5544978,136540,6896.039189,51955054.73625631,0
2020-04-23 20:00:00,7522.0,7616.16,7420.0,7482.39,12154.429055,1587686399999,91501382.45674433,111850,5504.803805,41453278.69415761,0
2020-04-24 00:00:00,7483.96,7550.0,7457.95,7523.0,8198.911911,1587700799999,61510139.01994798,86635,3892.394343,29204202.30344426,0
2020-04-24 04:00:00,7522.95,7586.92,7491.59,7568.68,8285.198585,1587715199999,62408550.85759279,86082,3939.068335,29676260.28221324,0
2020-04-24 08:00:00,7568.68,7615.96,7480.0,7494.03,15430.614631,1587729599999,116463170.5528105,138654,6998.895274,52828187.88398862,0
2020-04-24 12:00:00,7494.03,7529.0,7388.0,7503.12,16703.617734,1587743999999,124872667.94050819,137424,8951.459771,66927771.81770962,0
2020-04-24 16:00:00,7503.13,7544.17,7478.07,7521.58,6369.482247,1587758399999,47840299.24948591,82599,3189.275578,23955407.33419714,0
2020-04-24 20:00:00,7521.65,7550.0,7467.09,7505.0,5194.294831,1587772799999,39023310.17365625,69699,2441.415842,18339749.69910029,0
2020-04-25 00:00:00,7505.0,7512.0,7431.07,7480.78,2938.777916,1587779999999,21960535.09667009,33965,1322.916048,9886625.24599816,0
2020-04-25 04:00:00,7480.68,7594.0,7480.68,7561.48,7670.530051,1587801599999,57905077.54379983,89236,3921.291871,29605807.20860929,0
2020-04-25 08:00:00,7561.68,7601.5,7512.0,7532.97,9758.578375,1587815999999,73706480.33728513,111367,4249.036175,32096297.53765678,0
2020-04-25 12:00:00,7532.35,7705.0,7513.0,7528.84,12359.221093,1587830399999,93755654.76146568,134602,6352.711905,48226580.41057552,0
2020-04-25 16:00:00,7528.85,7566.59,7476.54,7542.81,7181.802299,1587844799999,54100559.35407531,88185,3405.183826,25654499.55401537,0
2020-04-25 20:00:00,7542.82,7560.0,7500.0,7538.67,3965.517992,1587859199999,29863743.67867707,64588,1860.001121,14010368.42304449,0
2020-04-26 00:00:00,7539.03,7583.0,7522.17,7565.71,4443.462761,1587873599999,33594204.42078372,62484,2203.502649,16661737.65919647,0
2020-04-26 04:00:00,7565.71,7566.53,7525.0,7546.66,3917.348167,1587887999999,29559081.42838264,53079,1794.744906,13543718.01184278,0
2020-04-26 08:00:00,7546.67,7678.0,7530.0,7660.4,10305.871559,1587902399999,78442539.92028482,101565,5241.425878,39888624.63827742,0
2020-04-26 12:00:00,7660.39,7700.0,7480.0,7545.01,16819.818859,1587916799999,128097371.5038272,166873,7684.685984,58551181.33148862,0
2020-04-26 16:00:00,7545.01,7658.0,7534.07,7646.63,7365.083841,1587931199999,55927741.11982748,82097,3816.975567,28993692.08187221,0
2020-04-26 20:00:00,7647.46,7695.0,7577.27,7693.1,7671.031022,1587945599999,58581844.88160371,88382,3966.159241,30300835.04876504,0
2020-04-27 00:00:00,7693.1,7792.02,7643.75,7733.0,16575.12772,1587959999999,128064724.64566328,141475,8385.554693,64788381.24005723,0
2020-04-27 04:00:00,7733.01,7748.22,7630.0,7697.91,10439.283096,1587974399999,80319449.80977164,112483,4828.087211,37151676.68609635,0
2020-04-27 08:00:00,7697.77,7738.0,7664.66,7717.89,9507.32763,1587988799999,73246440.15423304,101094,4333.536179,33389959.97784998,0
2020-04-27 12:00:00,7717.89,7725.0,7606.0,7675.58,12708.458473,1588003199999,97520936.97201186,119134,5729.145536,43970562.78124318,0
2020-04-27 16:00:00,7675.59,7720.0,7633.99,7698.32,9024.969531,1588017599999,69286261.94515403,80787,4618.525195,35458597.15696782,0
2020-04-27 20:00:00,7698.74,7779.0,7680.32,7774.62,7186.173126,1588031999999,55587998.12441969,82827,3699.257782,28621247.06674556,0
2020-04-28 00:00:00,7773.51,7780.0,7665.0,7701.29,8554.60885,1588046399999,65941656.83656866,81276,3806.216353,29344337.28918674,0
2020-04-28 04:00:00,7701.6,7725.0,7659.12,7705.99,7224.450383,1588060799999,55579001.16774755,79592,3648.995335,28071119.22253794,0
2020-04-28 08:00:00,7705.99,7753.0,7680.0,7728.62,8189.551784,1588075199999,63260454.70638016,89855,3699.796637,28583100.55943574,0
2020-04-28 12:00:00,7728.62,7764.1,7665.21,7716.91,10912.384037,1588089599999,84276444.78347734,112077,4788.324032,36992248.48163911,0
2020-04-28 16:00:00,7717.12,7746.0,7706.26,7717.04,5995.292399,1588103999999,46328934.38090793,75151,2654.235646,20511088.06300934,0
2020-04-28 20:00:00,7716.84,7770.0,7703.91,7738.98,5426.465185,1588118399999,42005289.05568103,61463,2707.933357,20966640.47263997,0
2020-04-29 00:00:00,7738.58,7850.0,7710.05,7815.3,13577.877709,1588132799999,105681305.45729417,116602,6432.81093,50069270.18784036,0
2020-04-29 04:00:00,7815.38,7966.0,7800.56,7945.0,17211.863845,1588147199999,135972438.66228917,143838,8697.700975,68721500.28133292,0
2020-04-29 08:00:00,7945.0,8174.85,7928.0,8126.98,26668.363399,1588161599999,214917089.593682,207873,14091.042968,113543008.20862855,0
2020-04-29 12:00:00,8126.97,8387.97,8119.6,8357.06,38910.534948,1588175999999,322451017.2676072,260811,19188.02818,159017413.36011732,0
2020-04-29 16:00:00,8358.6,8952.89,8325.23,8721.22,63818.498566,1588190399999,552020698.9715294,481507,32356.956093,279896571.65195614,0
2020-04-29 20:00:00,8721.22,8932.0,8681.0,8778.57,23359.749047,1588204799999,205347627.0925471,222497,10695.466471,94044411.37731306,0
2020-04-30 00:00:00,8778.58,9300.87,8707.11,9288.98,29111.914256,1588219199999,261836726.76191634,253261,15555.807038,140043772.39167443,0
2020-04-30 04:00:00,9289.97,9460.0,9011.54,9177.01,48103.143167,1588233599999,444913009.07409763,387971,22942.089427,212263939.93471044,0
2020-04-30 08:00:00,9177.95,9222.91,8542.57,8839.63,50919.68044,1588247999999,451924985.78975433,399715,24058.317682,213669351.0640011,0
2020-04-30 12:00:00,8837.98,8915.0,8696.55,8776.95,22166.125938,1588262399999,195295462.2542311,182524,10159.806786,89547091.48935214,0
2020-04-30 16:00:00,8776.94,8859.11,8401.0,8836.01,39316.741075,1588276799999,339781365.9945202,280804,18784.187831,162376153.60525694,0
2020-04-30 20:00:00,8836.01,8882.78,8573.98,8620.0,16659.609248,1588291199999,145532357.58799985,157279,7984.267613,69775089.6926989,0
2020-05-01 00:00:00,8620.0,8762.04,8613.56,8675.35,9597.958604,1588305599999,83468517.7266252,104624,4565.004534,39699013.38002377,0
2020-05-01 04:00:00,8675.1,8835.7,8674.01,8767.18,11156.716314,1588319999999,97768665.76722305,117688,6071.468247,53196486.26192766,0
2020-05-01 08:00:00,8767.18,9059.18,8745.01,8995.66,19446.526185,1588334399999,172925820.95602882,173152,10285.206834,91456805.5568364,0
2020-05-01 12:00:00,8995.73,9022.0,8716.28,8726.84,27077.088241,1588348799999,239624393.92223,210115,11872.610386,104984169.52526149,0
2020-05-01 16:00:00,8726.88,8780.0,8655.31,8727.82,13872.017722,1588363199999,121059962.41770184,137688,6529.198067,56995758.70043242,0
2020-05-01 20:00:00,8727.97,8893.43,8663.28,8826.96,10318.507993,1588377599999,90792765.84106155,122693,5439.866413,47884156.47938371,0
2020-05-02 00:00:00,8825.67,8856.4,8753.0,8834.08,6874.594622,1588391999999,60571460.14331044,86175,3338.7988,29422355.07493686,0
2020-05-02 04:00:00,8834.29,8856.76,8782.62,8799.01,6496.653519,1588406399999,57287630.15635054,75114,3383.383673,29840479.09397722,0
2020-05-02 08:00:00,8799.0,8887.0,8768.0,8834.0,9660.463249,1588420799999,85259450.85959151,92164,5754.073337,50794485.21119891,0
2020-05-02 12:00:00,8834.84,8967.62,8834.84,8936.41,13856.889446,1588435199999,123438125.38648503,136581,7376.834016,65714140.15086561,0
